"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","Abbr","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7"
"1964","18.73005","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1965","18.74065","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1966","18.75154","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1967","18.76125","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1968","18.77225","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1969","18.78277","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1970","18.78846","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"1971","18.79303","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1972","18.80348","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1973","18.81416","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1974","18.82515","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1975","18.83608","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1976","18.84650","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1977","18.85778","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1978","18.86831","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1979","18.87877","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1980","18.88846","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"1981","18.88902","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1982","18.89915","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1983","18.90982","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1984","18.92019","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1985","18.93083","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1986","18.94124","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1987","18.95191","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1988","18.96285","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1989","18.97338","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1990","18.98328","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1991","18.98879","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"1992","18.99350","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1993","19.00396","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1994","19.01508","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1995","19.02583","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1996","19.03688","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1997","19.04760","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1998","19.05819","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"1999","19.06849","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2000","19.07958","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2001","19.08971","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2002","19.08979","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2003","19.09921","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2004","19.10914","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2005","19.11929","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2006","19.12912","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2007","19.14007","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2008","19.15111","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2009","19.16253","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2010","19.17269","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2011","19.18346","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2012","19.18873","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2013","19.19387","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2014","19.20486","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2015","19.21526","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2016","19.22517","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2017","19.23602","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2018","19.24625","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2019","19.25702","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2020","19.26726","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2021","19.27785","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2022","19.28832","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2023","19.28875","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2024","19.29840","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2025","19.30831","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2026","19.31894","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2027","19.32937","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2028","19.34015","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2029","19.35029","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2030","19.36111","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2031","19.37119","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2032","19.38229","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2033","19.38900","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2034","19.39180","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2035","19.40289","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2036","19.41334","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2037","19.42360","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2038","19.43328","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2039","19.44393","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2040","19.45422","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2041","19.46476","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2042","19.47512","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2043","19.48589","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2044","19.48898","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2045","19.49555","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2046","19.50636","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2047","19.51657","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2048","19.52772","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2049","19.53707","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2050","19.54825","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2051","19.55870","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2052","19.56941","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2053","19.57947","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2054","19.58952","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2055","19.59007","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2056","19.59985","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2057","19.61103","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2058","19.62182","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2059","19.63313","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2060","19.64392","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2061","19.65473","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2062","19.66522","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2063","19.67571","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2064","19.68694","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2065","19.69083","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2066","19.69621","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2067","19.70711","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2068","19.71845","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2069","19.72855","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2070","19.73847","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2071","19.74909","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2072","19.75954","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2073","19.77005","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2074","19.78047","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2075","19.79123","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2076","19.79152","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2077","19.80160","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2078","19.81297","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2079","19.82332","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2080","19.83376","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2081","19.84432","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2082","19.85426","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2083","19.86480","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2084","19.87567","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2085","19.88667","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2086","19.89128","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2087","19.89660","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2088","19.90746","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2089","19.91770","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2090","19.92851","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2091","19.93871","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2092","19.94957","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2093","19.95976","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2094","19.97022","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2095","19.98072","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2096","19.99121","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2097","19.99209","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2098","20.00180","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2099","20.01302","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2100","20.02221","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2101","20.03300","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2102","20.04320","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2103","20.05458","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2104","20.06554","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2105","20.07555","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2106","20.08529","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2107","20.09114","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2108","20.09583","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2109","20.10616","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2110","20.11699","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2111","20.12730","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2112","20.13918","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2113","20.14998","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2114","20.16044","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2115","20.17053","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2116","20.18042","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2117","20.19119","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2118","20.19168","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2119","20.20050","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2120","20.21109","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2121","20.22099","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2122","20.23166","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2123","20.24236","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2124","20.25260","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2125","20.26231","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2126","20.27308","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2127","20.28337","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2128","20.29122","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2129","20.29388","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2130","20.30436","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2131","20.31444","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2132","20.32432","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2133","20.33493","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2134","20.34571","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2135","20.35657","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2136","20.36667","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2137","20.37723","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2138","20.38766","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2139","20.39110","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"2140","20.39775","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"2141","20.40819","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
